title,poster_url,trailer_url
Фаворитка,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/0/0/8355009/2cdd0ec5916561e5876d05ec938fae1a.jpeg,https://www.kinoafisha.info/trailers/136381123a554bf1f374303397823a6d/
Бункер,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/2/9/8140929/59f7dde6584479b5bf7fa64342965c60.jpg,https://www.kinoafisha.info/trailers/fe881c3e53fc010e482ec496309622c0/
Камуфляж и шпионаж,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/7/9/8328970/9e5bcf631f506ebc09b04875e4f988c6.jpeg,https://www.kinoafisha.info/trailers/556cc0ff72337d29146696c30df34333/
Великий уравнитель,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/6/4/8161465/582a197ed4a18e97f46f8feeafa5c0f0.jpg,https://www.kinoafisha.info/trailers/ec7b7b75efc3499e242e697b9e60c8a5/
Час пик 2,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/9/0/6668095/880e79bb81b57e303ca59c5cf03e4aa5.jpg,
Вызов,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/6/6/8364664/473819069691.jpg,https://www.kinoafisha.info/trailers/e2bd853786401a07731b184425a5b199/
9 рота,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/8/6/351688/d82d32ebf9148190491bdeac731d0158.jpeg,https://www.kinoafisha.info/trailers/dcd87fb49990746740c654a1ff364464/
Кинг Конг,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/7/4/419471/8cd83abdf57e01a3bb18a792405a4945.jpg,
Выживут только любовники,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/0/8/8137803/839168763566.jpg,https://www.kinoafisha.info/trailers/f753fa59afb35b8529a3badce1eb7d5a/
"Более странно, чем в раю",https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/2/1/1947125/922737686286.jpg,
Астрал,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/7/8/8085870/9a83bc044adbb632d57c86ac2d63d506.jpg,https://www.kinoafisha.info/trailers/fcaa7c388462242b294b242ae5a0d99b/
Брюс Всемогущий,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/0/4/5409/56c53edb880262cb473ee808d76316b0.jpg,
Бесконечная история,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/2/0/5641021/3b5396c52e311c6136889c6a6c4945ce.jpg,
Патруль,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/6/7/8124764/860ecd56ce97d652aabf1c2bfd8cee06.jpg,https://www.kinoafisha.info/trailers/18f9787c7aa41740ce52a8c7cb403846/
Сибирь. Монамур,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/2/0/8124026/44dc342171536c38bcd30ad2ef0b00a6.jpg,https://www.kinoafisha.info/trailers/8d9c3a24d700102f0ef6f10d63055e86/
Холоп,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/1/4/8330418/821a4d3620426c686fa810abb7c3fe01.jpeg,https://www.kinoafisha.info/trailers/1e411226fd16871d99cff55760fd697f/
Воды слонам!,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/5/8/8051851/802829df30d3942503bb4937dda451d2.jpg,https://www.kinoafisha.info/trailers/185bb5662ce1653823b6ac6ea7c923b4/
Крид 2,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/2/7/8353728/d191e4a34f4dbf30002fc1d85867c172.jpeg,https://www.kinoafisha.info/trailers/5eba6e7162b65831a7af0551ae95e806/
Горбатая гора,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/5/3/582357/95254ee08f945a8a37e32700b69284d1.jpg,
Джейн Остин,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/2/0/2070027/4b10eb1c14f1e2ecfc6dd0420806326e.jpg,
10 жизней,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/9/3/8354390/378535333697.jpg,https://www.kinoafisha.info/trailers/d4ad21c7a4248c90e57855d1b377304c/
Три мушкетёра: Д’Артаньян,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/1/0/8367019/992972419415.jpg,https://www.kinoafisha.info/trailers/845f3c2d1f49011f75b07ed1cc0f6ca0/
Пальма,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/7/3/8356374/9b0d5cd3c755cf48e42fcaf06126f60c.jpg,https://www.kinoafisha.info/trailers/95002451b61a76aec81a9a9f0ee5c8e6/
Т-34,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/4/9/8324941/97ed317e3b10892c6d78324404db16e6.jpeg,https://www.kinoafisha.info/trailers/09de220655ce38a60407de00add895a4/
Шесть превращений Яна Пищика,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/8/7/8090786/161be4f0327ce912516e905da2666dc1.jpg,
Три метра над уровнем неба,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/2/1/8121127/1543c44cba4a14627b12674ae4420f98.jpg,https://www.kinoafisha.info/trailers/f9e7aba9ed46ca22d7f3f88c1269746f/
Сестренка,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/1/3/8330313/2dafe57b7474caccfc3a7fb8197d1e9a.jpeg,https://www.kinoafisha.info/trailers/e33fe120a09a690d7c585646e6a25709/
Французский вестник. Приложение к газете «Либерти. Канзас ивнинг сан»,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/8/4/8355488/018889f7ca091f34a66a38453be06629.jpg,https://www.kinoafisha.info/trailers/5268cbe1051dec7285ab261d3efe2ffc/
Призрак оперы,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/1/0/121017/f6c74698d781150292ee708eccd76a1e.jpg,https://www.kinoafisha.info/trailers/621af728d419193813b7becff097d292/
Лего Фильм: Бэтмен,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/5/7/8163753/61529f0441f4ffa1c263a169f3121a0e.jpeg,https://www.kinoafisha.info/trailers/d0e8f766b7356f013aed6abb43981df6/
Люди Икс: Начало. Росомаха,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/7/7/4808778/ebf7c14eba257d31acecd3cec6066bd9.jpg,https://www.kinoafisha.info/trailers/1147a8f2e392c064c066e0e3a7ac524a/
Кунг-фу жеребец,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/2/7/8365720/486921817937.jpg,https://www.kinoafisha.info/trailers/36c24f4959908cc2f0a4e76063879e87/
Эверест,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/8/5/8163584/08783d1970496d190d95e1dd286c0a7b.jpg,https://www.kinoafisha.info/trailers/ee4a2367a000b1531627d8f527271de4/
Непрощенный,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/5/9/8327951/8325ff9702fbea4a349020b6fe87fc5c.jpg,https://www.kinoafisha.info/trailers/1a75abb76367876846cd7a149d7ae43d/
Красавица и дракон,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/9/7/8364797/8959b64341744767310569baeac9f66f.jpg,https://www.kinoafisha.info/trailers/6b15dd37446bb0711f0ff6de577b0cc4/
Почему Бодхидхарма ушел на Восток,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/1/7/7753717/8ce2958f3748d5ebb832b7fc20bf064f.jpg,
Профессионал,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/8/8/7716888/bdf6636e8016e4529be5d2948a78db08.jpg,
Великий,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/0/8/8355804/759543ecff571a868b6a24580ecb8f28.jpg,https://www.kinoafisha.info/trailers/1dbfd424d2d955dd9b2835a9e3593694/
Принцесса и лягушка,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/7/2/4995279/22cb5daf8f04c0a2e56528016e8a4b65.jpg,https://www.kinoafisha.info/trailers/69d3358ca463378d683ce3ba2ead04b7/
Принц Персии: Пески времени,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/6/5/4876565/83c6ac096f3cd28c1ba91aa4a122c268.jpg,https://www.kinoafisha.info/trailers/bf7852b1078c6a42c92a9c2df36a7857/
Ледниковый период 2: Глобальное потепление,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/7/2/556275/0ddcb31ad47529dfe51858ab0483c3bb.jpg,
Круиз по джунглям,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/2/2/8354223/bad0101dd3ea9833342e98e5c69efaac.jpg,https://www.kinoafisha.info/trailers/c1df3d0c26956ccd9ab2e00d1157dfdc/
Мгла,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/6/2/2070260/afe17104a073094e29d6f2646af0e780.jpg,https://www.kinoafisha.info/trailers/e82bbc55da61bd53502e38386d1eb2fc/
Балерина,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/2/1/8326120/4292516ac4007de5513b37121287a6a9.jpeg,https://www.kinoafisha.info/trailers/642164a39932426196b8ec5d6a30a8a9/
Джуно,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/8/5/3528585/af59866cd7c8069330042f0b9c535b89.jpg,https://www.kinoafisha.info/trailers/9d672717fe2425676dac86fc0d36b07f/
Самсара,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/6/7/8148764/1b7b5fed5b509291e7bf8d96476498bb.jpg,https://www.kinoafisha.info/trailers/cf1abb8a8f6db93f2f2da7e637d8cc67/
Пираты Карибского моря: Мертвецы не рассказывают сказки,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/3/2/8150238/ad5bc18a1ca93c3ebb6e00c146713a20.jpeg,https://www.kinoafisha.info/trailers/32cc0460404f673bd83ae07967b30d45/
Зверопой,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/7/6/8320679/a9c96c3fae3323c1626fe994d2a53f05.jpeg,https://www.kinoafisha.info/trailers/717e8e2ddd4938516d56def4056266b6/
Синий Жук,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/0/8/8366809/724088021507.jpg,https://www.kinoafisha.info/trailers/1ad16b3bb47297e4049013ec3fc11c28/
Голос монстра,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/2/0/8326020/daa5c53814f6472471d6a02e15a0a106.jpeg,https://www.kinoafisha.info/trailers/3c08f5be4fa79ff82a20dd09f0c412de/
Большая игра,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/7/2/8328273/c42296a619b5542c8d5f2360b592ec19.jpeg,https://www.kinoafisha.info/trailers/cb018b97fd44fb0e1803aeb58c7f4c73/
Кунг-фу Панда 3,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/2/2/8161227/0f73f1c0d3f1b341c98e2c21ecf7de08.jpg,https://www.kinoafisha.info/trailers/f51e8602cf260a6d03349b1638dc117f/
Король Ричард,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/9/2/8356299/957fcb5af958e9df486203df31e7fff4.jpg,https://www.kinoafisha.info/trailers/ceee119d4abe4c49738f8858bb86fe4b/
Тихое место,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/1/4/8329419/8400b3fc563ad17f74ea68364fc274df.jpeg,https://www.kinoafisha.info/trailers/8bcc1d44147d200fdee29ac0dcd5e83b/
По щучьему велению,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/0/2/8365203/855051776045.jpg,https://www.kinoafisha.info/trailers/1e581af1722718dd7e0a924111e8bc26/
Форсаж 6,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/9/6/8124698/dce94bb660879d9f6e37f2885a9b8327.jpg,https://www.kinoafisha.info/trailers/083b2414c1c0be0b084d2a8bcde35bbc/
Наруто: Последний фильм,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/4/6/8175640/ba952c80a15ae126b1ac561e1dcef565.jpg,https://www.kinoafisha.info/trailers/dd5f737f12e7ec3d15e0fa84a78baea1/
Капитан Марвел,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/1/5/8178517/e8665288c5cbc24b6e96c4ad2c1786a0.jpeg,https://www.kinoafisha.info/trailers/7f267b87ba5173d4d63441f5267987fa/
Глубоководный горизонт,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/8/1/8176185/9aff924dda4443677393453fb1c50eed.jpeg,https://www.kinoafisha.info/trailers/2a12294379c6e3ddb0028d6b6e444468/
Хорошо быть тихоней,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/6/7/8120764/993110da52ecdb636d62a1be192975d1.jpg,https://www.kinoafisha.info/trailers/c0e7bb070010d058c717694f09d6f405/
Фердинанд,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/5/7/8157754/b367957613aa96f1f84240ee8fc8b54d.jpeg,https://www.kinoafisha.info/trailers/53da3ac9ea2d09b0931b00ad332d3da7/
Джон Картер,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/3/7/8120732/78892ab565e3a18d9cfe59ba79dc8064.jpg,https://www.kinoafisha.info/trailers/2d2186ef3bf5f8830cc85e5508293a8c/
Другой мир,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/1/4/5419/12a0e2e3db99e5eb62a9927d50fe5d16.jpg,https://www.kinoafisha.info/trailers/bf640398978b88092be58c8a7a9ad692/
Все о Мэрилин,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/8/1/8358186/7c084b7a6315645bf534590c4d61fd19.jpg,
История Рыцаря,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/4/0/6894041/4d97f0d4d3e111f594d6c267ae8b4e88.jpeg,
Рецепт любви,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/1/2/8371218/524477092375.jpg,https://www.kinoafisha.info/trailers/ecfd144daa7ec11f3f3c546c59aaf1e1/
Ограбление на Бейкер-Стрит,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/9/2/3833295/7407b10b5d08a82c332103a3e43e0d29.jpg,https://www.kinoafisha.info/trailers/48fb8ac43f3052cfc9ef06666b9caa36/
Три метра над уровнем неба. Я тебя хочу,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/0/2/8135207/1ae0c73c9fe28b4c6626ac52b049c4c6.jpg,https://www.kinoafisha.info/trailers/4c9fd6fc936dee29b563c5c40f530513/
Джек Ричер,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/7/6/8123676/5e804106a61744de5bd4ff34a3204808.jpg,https://www.kinoafisha.info/trailers/056be7d5ed149687b2dd27a3cc402085/
Турецкий гамбит,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/2/1/163123/4a0d6757cc70447c5684f76fe18416dd.jpg,
Меняющие реальность,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/9/5/8016594/732ec550787f1a0c2983c75fa7b967da.jpg,https://www.kinoafisha.info/trailers/f16f3c1716fd041c24a3bcd4bda0d154/
Книга джунглей,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/2/0/8176021/817c2a49709d07fca1f924f66e62307f.jpg,https://www.kinoafisha.info/trailers/180dc82df3ec62e9ebd957ce5985d6bb/
Стрелок,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/1/3/1146316/63e0437b9a0d5ac6750da2e0eeb0bed6.jpg,https://www.kinoafisha.info/trailers/89543127cfc310af2a45c24e8f760788/
Джуманджи: Новый уровень,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/0/2/8354200/d64f01d65ba4038e0841ee60c0a1f16e.jpeg,https://www.kinoafisha.info/trailers/c7ac1e792399f90137fe06fda4b28f3a/
Робот по имени Чаппи,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/6/9/8169962/be3a94537bba0cb87c5080eaec6865c3.jpg,https://www.kinoafisha.info/trailers/6f4752989af3564bea7b704414be7f32/
Команда А,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/7/6/5637676/24bc923d0ad90306bb3620a440a65c81.jpg,https://www.kinoafisha.info/trailers/e9b0ff23f28d1a46b2ac8e525b88ff2d/
Лучшее во мне,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/9/5/8165591/8b78fc879b8d35cfae1b36f1cfe8f28d.jpg,https://www.kinoafisha.info/trailers/f809e4dc29e412a22671e7004689054f/
Пекло,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/2/8/1102827/492eff97799bf7c58488b0fecb0d4b79.jpg,
Дом странных детей мисс Перегрин,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/5/7/8157752/c63989fcd03ec42d13a61311d935f3cc.jpeg,https://www.kinoafisha.info/trailers/dcbd183f8c2b4e97dc2d8bb56b4f450f/
Приключения Паддингтона,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/1/6/8138610/ccaa84a9712c4a49735e521508fdbc58.jpg,https://www.kinoafisha.info/trailers/4d1c1c3496da1365d021e0cf3901a8c1/
Пока не сыграл в ящик,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/9/7/3423799/f168830b124b5170de7a5258f3005be9.jpg,https://www.kinoafisha.info/trailers/f5fb3a67611d62f7e5683f30ce0467c8/
Варкрафт,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/7/9/8158971/2360c9f6c639e753e8c3ebe738a27737.jpg,https://www.kinoafisha.info/trailers/dead9f75d22d675cbb85df052d76db84/
Путь домой,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/9/2/8355299/6c5808f053d67080c8f3046db7afbd51.jpeg,https://www.kinoafisha.info/trailers/b0296bea6600ff96e267266773389425/
Форсаж,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/3/8/4459836/414e855ae6630daeaefbaee580395b37.jpeg,
Страсти Христовы,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/5/5/5551/1fb6174f1fb8fec92c0501c50ce0d194.jpg,
Похороните меня за плинтусом,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/6/3/7745360/005159eb08bb753205803ae2b9078aba.jpg,https://www.kinoafisha.info/trailers/864f407fee51f191cf859afce33b9c3c/
